created_at,mentionee,mentioner,retweet,category,category_mentionee,text
2021-09-13,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,"@SpokespersonCHN US airstrike in #Kabul on supposed 'ISIS_K planner' killed children and targeted an innocent man Zemari Ahmadi - who worked for a food aid programme - the #US admin and #pentagon lied to the world #America #WarCrimes #Afghanistan
 https://t.co/36iPLxDmCL
@nypost"
2021-09-03,SpokespersonCHN,BeehiveChina,quoted,Neither,Diplomat,"@SpokespersonCHN @jjww1100 MIC morphed into MIPC Military Industrial Political Complex: Now it's 'Full spectrum' MIPAC Military Industrial Political Academic Complex E.g., : #Oxford But the bar has dropped.. plummeted in fact.. over a cliff.. cratered.🤪🤡😂 https://t.co/yJiyvaz4kk https://t.co/9hAYYmEAwj"
2021-08-28,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,"@SpokespersonCHN Everything you need to know about Afghanistan 
- But didn't know what to ask, or who to believe..
 https://t.co/FyjrN5TBwH https://t.co/PZQJMI0oky"
2021-08-28,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,@SpokespersonCHN https://t.co/FyjrN5TBwH https://t.co/FyjrN5TBwH https://t.co/2BEH5mPi4T
2021-08-28,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"@SpokespersonCHN Everything you wanted to know about the #Afghanistan situation - But didn't know what to ask, or who to believe. https://t.co/RAvk3npWpl https://t.co/UZJ6yBAZdg https://t.co/uiodgcv8zn Sources and references here: https://t.co/FyjrN5TBwH https://t.co/j8sOFEEKjV"
2021-08-28,SpokespersonCHN,BeehiveChina,quoted,Neither,Diplomat,"@SpokespersonCHN Everything you wanted to know about the #Afghanistan situation - But didn't know what to ask, or who to believe. https://t.co/RAvk3npWpl https://t.co/UZJ6yBAZdg https://t.co/uiodgcv8zn Sources and references here: https://t.co/FyjrN5TBwH https://t.co/j8sOFEEKjV"
2021-08-28,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"#WikiLeaks editor-in-chief revealed the nature of the #Afghan war in an article published on RT.
""#Washington's 19-year-long war campaign in Afghanistan was one 'big lie'that only benefited #America's military industrial complex and private contractors"" https://t.co/Iu5JAc5yab"
2021-08-21,SpokespersonCHN,BeehiveChina,original,Neither,Diplomat,#China @SpokespersonCHN:  #Democracy Is Not A One-Flavour-for-All-Coke - Moreover: We all know the version of the brain-melting crap the #US sell to the world is even more indigestible and unhealthy than the one they sell to their own people🤪🤡😂😂😂https://t.co/qaAFuA7F10
2021-08-20,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,China's @SpokespersonCHN #China @MFA_China  countering Western Media BBC Lies and Deception: Fighting Back and Leading the way for the rest of #Asia https://t.co/ilXPzG3xo8
2021-08-17,SpokespersonCHN,BeehiveChina,original,Neither,Diplomat,China's @SpokespersonCHN #China @MFA_China  countering Western Media BBC Lies and Deception: Fighting Back and Leading the way for the rest of #Asia https://t.co/ilXPzG3xo8
2021-08-15,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"The 10000th Chang'an #China-#Europe freight train just departed from Xi'an, #China for Almaty, #Kazakhstan.
So far, the Chang'an train service have been running 15 international main routes to Central Asia, South Asia, West Asia and Europe. https://t.co/Fa7uQURxGT"
2021-08-08,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,@SpokespersonCHN https://t.co/LkmjFhS2ig
2021-08-08,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,@SpokespersonCHN Of interest - https://t.co/6ix3n8lrRj - This would seem to implicate the giant drug conglomerates such as Pfizer and JohnsonandJohnson et al quite deeply in the profit from coronavirus 'scheme' - not to mention much more nefarious 'schemes'. Shocking.
2021-08-08,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"The mystery of #FortDetrick. To be revealed.
https://t.co/Z8TWgOgqMA"
2021-07-31,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,“That ideology remains alive today in #US foreign policy.”
2021-07-31,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"David Stannard, a historian&amp;Professor at the University of #Hawaii, argues in his book #AmericanHolocaust that the #European&amp;white American destruction of the native peoples was the most massive act of genocide in world history. About 95% of the native population were decimated. https://t.co/t7KMK1YE9v"
2021-07-30,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"The #USDefenceSecretary vowed to challenge what he called ""China's aggression"". #China has never staged a war, invaded others or created turmoils in the world. Facts tell who the aggressor is."
2021-07-30,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,These 120 seconds tell how the #US is making the #pandemic last longer and worsening the situation in the world. https://t.co/t4Q4SMhTZP
2021-07-27,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"@SpokespersonCHN 'Create Supportive Independent Interconnecting Communities' Powerful Video: @DotDotNews1 invited international KOL to discuss influence of West MSM: Colluding with BigTech ThinkTanks ASPI TechnoFascism
Is this China’s Golden Moment in the Info War? https://t.co/iFJeU57IVj"
2021-07-27,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"Over 13mln netizens in #China have endorsed the open letter calling for investigation into US #FortDetrick. 
This is the voice of the Chinese people. Wait to see #US government to show responsibility and transparency."
2021-07-24,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,@SpokespersonCHN https://t.co/fPsp1gOMAA
2021-07-24,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"@SpokespersonCHN Meanwhile.. the #US openly fund insurrections, secessionism, regime change all around #China's borders..   https://t.co/4KDQ8Obq5c"
2021-07-23,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,@SpokespersonCHN Noting how the #US is pushing harder at the #UN and #WHO for 'further investigations' now the #FortDetrick  leak and shutdown is looking the most likely origin...
2021-07-23,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,@SpokespersonCHN https://t.co/fPsp1gOMAA
2021-07-23,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,"@SpokespersonCHN Meanwhile.. the #US openly fund insurrections, secessionism, regime change all around #China's borders..   https://t.co/4KDQ8Obq5c"
2021-07-23,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,"@SpokespersonCHN 'Create Supportive Independent Interconnecting Communities' Powerful Video: @DotDotNews1 invited international KOL to discuss influence of West MSM: Colluding with BigTech ThinkTanks ASPI TechnoFascism
Is this China’s Golden Moment in the Info War? https://t.co/iFJeU57IVj"
2021-07-23,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"In 2020, around 19,000 US-based Trojan or botnet command and control servers controlled about 4.46 million computers in China. Over the same year, China captured 42 million malicious program samples. Of those originating overseas, 53.1% are from the US. https://t.co/RAZ67TYZ8u"
2021-07-21,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"A key Western propaganda strategy is to accuse others of crimes that they've themselves committed.  And in the West’s campaign to accuse #China of ""genocide,"" the only thing being murdered is the truth.
https://t.co/zSBtMtpSJH"
2021-07-12,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"@SpokespersonCHN #WALLSTREET are fine with #China! It's the #MIC (#MIPAC) who will always continue the anti-China rhetoric so they can keep profiting from weapons, wars and imaginary enemies: https://t.co/GcDY1Qfbna"
2021-07-12,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,"@SpokespersonCHN #WALLSTREET are fine with #China! It's the #MIC (#MIPAC) who will always continue the anti-China rhetoric so they can keep profiting from weapons, wars and imaginary enemies: https://t.co/GcDY1Qfbna"
2021-07-10,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,#Serbian President Vucic: We remember very clearly who helped us. https://t.co/SO3nHXh8g8
2021-07-10,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,Hope our friendship lasts forever! #Zakharova https://t.co/BNavCrnLRJ
2021-07-07,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,#Dunhuang: Greetings with solar panels. https://t.co/T3qRL6EfUt
2021-07-07,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"@SpokespersonCHN Who the worst genocide?

Canada
xx Native Canadian killed n
their children also buried!

US
99.5% - 99.8 Native America Indians killed out of ~50 million - 120 million!

Australia
0 Native Australia Tasmanian left!

*China
55 ethic minority
tripled population

Happy Life : Crimes https://t.co/wf3wo3tHwo"
2021-07-07,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"More revelations of #racialgenocide, persecution and discrimination in #Canada and the #US are just tips of the iceberg. What people need are sincere repentance and practical action instead of hypocritical political show, still less projecting their own sins onto others."
2021-07-06,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,#PoetryInMotion - the now legendary moment Hua Chunying @SpokespersonCHN and China MFA publicly spanked the #BBC.. https://t.co/SSRH4K8EOW
2021-07-06,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"""Following @SpokespersonCHN  Hua Chunying's now legendary public humiliation of the BBC using videos from Barrie and Daniel Dumbrill it was to be expected the BBC would seek revenge and retaliate."" Expecting a 'pre-emptive defence' from Barrie and Daniel! https://t.co/dJhNAEISvI"
2021-07-06,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,@SpokespersonCHN And THIS https://t.co/pK6xqkQ34N - Is where it all started.
2021-07-05,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"Today’s China is no longer the same country of one hundred years ago. No individual and no force should underestimate the firm determination and strong capacity of the Chinese people to uphold the country’s sovereignty, security and development interests."
2021-07-02,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"Long live the great Communist Party of China!
Long live the great Chinese people! 
Long live the great People's Republic of #China ! 
Long live the great unity of all ethnic groups!
These four huge banners at the ceremony speak our mind. https://t.co/f6wZYO0h4W"
2021-07-01,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"@SpokespersonCHN Surely a lot of credit for this milestone in medicine must be given to #TuYouyou - first mainland Chinese scientist to have received Nobel Prize in scientific category, - she did so without a doctorate, a medical degree, or training abroad. #China #Malaria https://t.co/HLuUrHFnia"
2021-07-01,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,"@SpokespersonCHN Surely a lot of credit for this milestone in medicine must be given to #TuYouyou - first mainland Chinese scientist to have received Nobel Prize in scientific category, - she did so without a doctorate, a medical degree, or training abroad. #China #Malaria https://t.co/HLuUrHFnia"
2021-07-01,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,Happy anniversary to the great Communist Party of #China! All our best wishes! #CPC100 https://t.co/kUJ2VOc1fd
2021-06-24,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"？ It needs a FULL-FLEDGED investigation. 
https://t.co/gI53MdOZig"
2021-06-21,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,https://t.co/6shJV1zOR8 https://t.co/znB65YjnGc
2021-06-21,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"""We want them to stop slandering my hometown and to apologize for having defamed us."" ASPI report on the so-called forced labor in Xinjing angered young Uyghurs. Hundreds of them are seeking to sue it for slander &amp; defamation. https://t.co/tTPZ1lMsTZ"
2021-06-21,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"Rong Yi, the 43-year-old chief designer of #China's Long March-2F rocket, was tasked with the #Shenzhou12 mission. Her name literally means ""easy"" in Chinese, but her mission has never been easy.
So proud of you! https://t.co/SuwA2RIzN3"
2021-06-17,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"#US intelligence community meddling in COVID-19-origins tracing echoes the tactic of 'washing powder' lie that triggered #Iraq War
https://t.co/qa36r9QG5T https://t.co/c95TK3UA4w"
2021-06-16,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,https://t.co/akxzP6xvAR
2021-06-16,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"A #NIH study suggests that #coronavirus was present in the #US as far back as December 2019, weeks before the 1st officially reported cases. Researchers analyzed 24k+ stored blood samples contributed by participants across all 50 states during the first 3 months of 2020."
2021-06-16,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,"@SpokespersonCHN Quite. #US #NATO unable to match China and Russia. #US and allies have had to back down, back off. #Biden had to call to ‘killer’ #Putin calling for a 'relaxing of tensions' #Blinken flew to Kiev hang a noose on Zelenski. #RealityCheck. Entertaining: https://t.co/2C8sNrgLdW"
2021-06-13,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"""Following @SpokespersonCHN Hua Chunying's now legendary public humiliation of the BBC using videos from Barrie VVeiss and @DanielDumbrill it was to be expected that they would seek revenge."" 
I'm expecting Barrie + Daniel to defend pre-emptively..😜🇨🇳😜  https://t.co/UcGu5Fewh4"
2021-06-13,SpokespersonCHN,BeehiveChina,original,Neither,Diplomat,"""Following @SpokespersonCHN  Hua Chunying's now legendary public humiliation of the BBC using videos from Barrie and Daniel Dumbrill it was to be expected the BBC would seek revenge and retaliate."" Expecting a 'pre-emptive defence' from Barrie and Daniel! https://t.co/dJhNAEISvI"
2021-06-13,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"""Following @SpokespersonCHN Hua Chunying's now legendary public humiliation of the BBC using videos from Barrie V and @DanielDumbrill it was to be expected the BBC would seek revenge."" 
Expecting a 'pre-emptive defence'..😉🇨🇳🚀https://t.co/423XfyiCUq"
2021-06-13,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,No one and no ethnic group in #China should be left behind on the path out of poverty. The Communist Party of China keeps its promise. https://t.co/Jt794M0Vjt
2021-06-13,SpokespersonCHN,BeehiveChina,replied_to,Neither,Diplomat,"""Following @SpokespersonCHN Hua Chunying's now legendary public humiliation of the BBC using videos from Barrie V and @DanielDumbrill it was to be expected the BBC would seek revenge."" 
Expecting a 'pre-emptive defence'..😉🇨🇳🚀https://t.co/423XfyiCUq"
2021-06-12,SpokespersonCHN,BeehiveChina,original,Neither,Diplomat,#PoetryInMotion - the now legendary moment Hua Chunying @SpokespersonCHN and China MFA publicly spanked the #BBC.. https://t.co/SSRH4K8EOW
2021-06-12,SpokespersonCHN,BeehiveChina,retweeted,Neither,Diplomat,"See how the ""spin doctors"" in western media like #BBC made and spread deliberate misrepresentation on #China, with #Xinjiang as an example, with the words from those liars like Adrian Zenz. It's just smear campaign.
https://t.co/yRHv85lahL"
2021-06-11,SpokespersonCHN,BeehiveChina,original,Neither,Diplomat,"""Following @SpokespersonCHN Hua Chunying's now legendary public humiliation of the BBC using videos from Barrie VVeiss and @DanielDumbrill it was to be expected that they would seek revenge."" 
I'm expecting Barrie + Daniel to defend pre-emptively..😜🇨🇳😜  https://t.co/UcGu5Fewh4"
